"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"3438","ILMN_1784602",-0.560343536876875,-0.0309013319108911,-6.4152492689474,9.4468897421316e-10,3.51327597961116e-08,11.783470258578,"CDKN1A","cyclin dependent kinase inhibitor 1A"
"4291","ILMN_1874689",0.801628769188002,0.0295345372029703,6.4129618275112,9.56585184124692e-10,3.55471871214739e-08,11.7713448805411,NA,NA
"5398","ILMN_2380771",-0.307527912812348,0.0320550358762376,-6.41042696561834,9.69940054212354e-10,3.60151247645469e-08,11.7579113137556,"AKR1A1","aldo-keto reductase family 1 member A1"
"2042","ILMN_1727689",-0.518084541696547,-0.0361172346881188,-6.40984719526591,9.73020200202619e-10,3.61011131781382e-08,11.7548393005816,"TNFAIP2","TNF alpha induced protein 2"
"3189","ILMN_1774596",-0.450472333857691,-0.0304678709207921,-6.40961127904201,9.74276300504787e-10,3.61193437591378e-08,11.7535893105488,"BSCL2","BSCL2 lipid droplet biogenesis associated, seipin"
"3190","ILMN_1774596",-0.450472333857691,-0.0304678709207921,-6.40961127904201,9.74276300504787e-10,3.61193437591378e-08,11.7535893105488,"HNRNPUL2-BSCL2","HNRNPUL2-BSCL2 readthrough (NMD candidate)"
"5285","ILMN_2363106",-0.331799104314964,0.0344662571534653,-6.40770064323427,9.84508044205548e-10,3.64700387732331e-08,11.7434670290973,"RBM23","RNA binding motif protein 23"
"5048","ILMN_2302757",1.13641017593338,-0.0454108599207921,6.40383665087849,1.00552389429133e-09,3.72193566232554e-08,11.7230022580733,"FCGBP","Fc gamma binding protein"
"2117","ILMN_1730773",0.447272346643879,-0.00930949282673267,6.40330458706464,1.00845203108004e-09,3.72721164155106e-08,11.7201849429433,"SNORA70","small nucleolar RNA, H/ACA box 70"
"2787","ILMN_1758055",-0.548331394609348,0.015902217,-6.40329088455624,1.00852755137563e-09,3.72721164155106e-08,11.720112389255,"YIF1B","Yip1 interacting factor homolog B, membrane trafficking protein"
"290","ILMN_1660292",0.451553379095222,-0.0447825362178218,6.39901749643736,1.03235301743895e-09,3.81228032577474e-08,11.6974901702699,"MRPS21","mitochondrial ribosomal protein S21"
"39","ILMN_1652631",-0.339261711229857,0.00901748828712871,-6.39758086398027,1.04048617389866e-09,3.83639490536204e-08,11.6898872601231,"GLIPR2","GLI pathogenesis related 2"
"6214","ILMN_3298511",0.607224524329265,-0.0121290012772277,6.39757707792753,1.04050769066265e-09,3.83639490536204e-08,11.6898672251684,"C2orf92","chromosome 2 open reading frame 92"
"5479","ILMN_2395043",-0.323173407641786,0.00322902056930693,-6.39737141786291,1.04167714764899e-09,3.83771087056237e-08,11.6887789293759,"HSPA4","heat shock protein family A (Hsp70) member 4"
"3529","ILMN_1788955",-0.495466662845135,5.93706485148529e-05,-6.39669701337714,1.0455211180187e-09,3.84887045402504e-08,11.685210331732,"PDLIM1","PDZ and LIM domain 1"
"2714","ILMN_1754858",0.825674275191839,-0.0987088482178218,6.3946075560967,1.05751926202659e-09,3.88697994278427e-08,11.6741555981742,"PASK","PAS domain containing serine/threonine kinase"
"5591","ILMN_2413527",-0.517570341624346,-0.0410301261831683,-6.39468704535125,1.05706035211474e-09,3.88697994278427e-08,11.6745761096488,"VCL","vinculin"
"336","ILMN_1661589",-0.816102292745379,-0.0504888816782178,-6.39286796119387,1.06761148515109e-09,3.92102317691844e-08,11.6649537197636,"CD151","CD151 molecule (Raph blood group)"
"1442","ILMN_1703049",0.81560433627276,0.0330840457673267,6.38892280787908,1.09085100124457e-09,4.00326213207322e-08,11.644091339617,"AKAP7","A-kinase anchoring protein 7"
"3740","ILMN_1797828",-0.313173028029648,-0.0101630926831683,-6.38639592390429,1.10599623749637e-09,4.05569163767012e-08,11.6307334154207,"DDRGK1","DDRGK domain containing 1"
"667","ILMN_1672940",0.311574938899896,-0.00582033811386139,6.38566443250211,1.11041894448378e-09,4.06875074995448e-08,11.6268671719939,"ZNF562","zinc finger protein 562"
"4203","ILMN_1826471",0.680540258426579,-0.0348733354108911,6.38131260460686,1.13709202943906e-09,4.16325532111909e-08,11.6038720024107,NA,NA
"263","ILMN_1659688",-0.987665789692712,0.172754922787129,-6.37973868938584,1.14689292335111e-09,4.19588688325301e-08,11.5955579642297,"LGALS3BP","galectin 3 binding protein"
"2944","ILMN_1764166",0.634675788900942,-0.0380540376485149,6.37945003518833,1.14869937606691e-09,4.19924305193626e-08,11.5940333276259,"BCKDHB","branched chain keto acid dehydrogenase E1 subunit beta"
"3006","ILMN_1766675",-0.789488716866063,-0.0380704479455446,-6.37899967210861,1.1515234154534e-09,4.20631109321576e-08,11.5916546559991,"CDH6","cadherin 6"
"3713","ILMN_1796682",-0.617641525062435,-0.0435089496683168,-6.37794265151602,1.15817835745563e-09,4.22735100471304e-08,11.5860722556015,"PARP3","poly(ADP-ribose) polymerase family member 3"
"1013","ILMN_1686135",0.334251484001745,-0.0283548641683168,6.3741741585741,1.18221335581127e-09,4.31174664156927e-08,11.5661748809211,"CEP95","centrosomal protein 95"
"2480","ILMN_1745887",0.287178143030694,-0.00105063325247525,6.37239878109351,1.19370556753889e-09,4.35030151700843e-08,11.5568037299312,"FBXO21","F-box protein 21"
"2221","ILMN_1735151",0.500323471430416,-0.0160700734158416,6.37210363339439,1.19562669546507e-09,4.35394328862842e-08,11.5552459912499,"EIF5A2","eukaryotic translation initiation factor 5A2"
"1902","ILMN_1721081",0.401295183637252,-0.023121765529703,6.37081808981761,1.2040298189367e-09,4.37779310070817e-08,11.5484616748588,"SP4","Sp4 transcription factor"
"2322","ILMN_1739325",0.447258527795954,0.0212748972425743,6.37095104504549,1.20315805805248e-09,4.37779310070817e-08,11.5491632893,"RNF227","ring finger protein 227"
"4845","ILMN_2207419",0.433858804031741,-0.054071802039604,6.36766059977911,1.22491608157304e-09,4.44717422174012e-08,11.5318022389119,"INTS6L","integrator complex subunit 6 like"
"5156","ILMN_2335704",-0.566749013567144,-0.0547242959108911,-6.36764877683717,1.22499495299356e-09,4.44717422174012e-08,11.5317398694796,"NCF4","neutrophil cytosolic factor 4"
"917","ILMN_1682232",-0.325399204412976,-0.00997881102475248,-6.36696104022745,1.22959146905374e-09,4.4604327707279e-08,11.5281119932332,"MIER1","MIER1 transcriptional regulator"
"501","ILMN_1667418",-0.452828079648414,0.0133543551237624,-6.36621933289977,1.23456768193381e-09,4.47504728974795e-08,11.5241997092723,"TMEM114","transmembrane protein 114"
"4755","ILMN_2170949",-0.470293366835019,-0.0153918561039604,-6.36512972768722,1.24191386929278e-09,4.49822346323369e-08,11.5184529196644,"SNX10","sorting nexin 10"
"1632","ILMN_1710207",0.382014791427974,-0.0265068081831683,6.36413160004895,1.24868096604813e-09,4.5192682534421e-08,11.5131891765695,"SLF2","SMC5/6 complex localization factor 2"
"1385","ILMN_1700584",-0.39122172335089,-0.00606594447524752,-6.36375515914173,1.25124254781769e-09,4.52507172863533e-08,11.5112041143749,"IER2","immediate early response 2"
"2081","ILMN_1729208",-0.61373599850471,0.0180882680792079,-6.35843861208808,1.28797604405172e-09,4.65435321626679e-08,11.4831770718079,"BEX3","brain expressed X-linked 3"
"4326","ILMN_1893511",0.289516436572376,-0.0274364335148515,6.35804512245572,1.29073647187862e-09,4.66076256141432e-08,11.4811033488592,NA,NA
"3659","ILMN_1794612",-0.305190269545518,-0.0217951407772277,-6.356873629781,1.29898922068699e-09,4.68697936457349e-08,11.4749299929144,"UBA7","ubiquitin like modifier activating enzyme 7"
"4148","ILMN_1814726",-0.403730462143356,-0.00728636936633663,-6.35611947060056,1.30432939156632e-09,4.70265507580679e-08,11.4709562402967,"SCARB2","scavenger receptor class B member 2"
"131","ILMN_1655635",0.302341906022323,-0.0227087227871287,6.35120141935479,1.33968634055022e-09,4.82644741041399e-08,11.4450501809472,"METTL3","methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit"
"2246","ILMN_1736340",0.253707905579003,-0.0205625849455446,6.34703346416418,1.37038600263019e-09,4.93328515931605e-08,11.4231057812106,"ANGEL2","angel homolog 2"
"2439","ILMN_1744517",-0.386863983783398,0.0377597454207921,-6.34688126913196,1.37151999021777e-09,4.93360705696691e-08,11.4223046524508,"GNS","glucosamine (N-acetyl)-6-sulfatase"
"328","ILMN_1661366",-0.417649292714685,-0.0447930567425743,-6.34656648457445,1.37386833754968e-09,4.93829341330357e-08,11.4206477208583,"PGAM1","phosphoglycerate mutase 1"
"3377","ILMN_1782419",-0.549233980964423,-0.0115955007277228,-6.34479080215469,1.38718936230062e-09,4.9823833285795e-08,11.4113020903138,"GNG11","G protein subunit gamma 11"
"5747","ILMN_3225406",0.364121209900593,0.0156192734158416,6.34462274747778,1.38845664357874e-09,4.98314557240634e-08,11.4104176889215,"FAM133CP","family with sequence similarity 133, member A pseudogene"
"2440","ILMN_1744604",-0.311111874658877,0.00716823461386139,-6.34382030584195,1.39452345269747e-09,5.0011189972934e-08,11.4061949906986,"CYBA","cytochrome b-245 alpha chain"
"6189","ILMN_3291709",-0.251341158452738,-0.0401317246930693,-6.33593220314217,1.45556343050529e-09,5.21606345874015e-08,11.3647043650992,"NDUFB4","NADH:ubiquinone oxidoreductase subunit B4"
"1240","ILMN_1694778",0.538896181282177,-0.029908167549505,6.33567741195075,1.45757817679282e-09,5.21932334102362e-08,11.3633647654089,"KRT18","keratin 18"
"2948","ILMN_1764380",-0.240221763862226,0.00633997247524752,-6.33483861628318,1.46423026472661e-09,5.2391711843411e-08,11.3589549369003,"GLTP","glycolipid transfer protein"
"1769","ILMN_1715401",-0.86110796731915,0.0622539853118812,-6.33381158074058,1.47241578843343e-09,5.26447162024976e-08,11.3535560012564,"MT1G","metallothionein 1G"
"5510","ILMN_2399363",-0.508710132230555,-0.0273291694257426,-6.33254725847113,1.48255420599043e-09,5.29671087013117e-08,11.3469104986505,"CLEC4A","C-type lectin domain family 4 member A"
"4096","ILMN_1812278",0.649415695554587,-0.0346020947722772,6.3314240542978,1.49161847872146e-09,5.32506669451953e-08,11.3410074835491,"LY9","lymphocyte antigen 9"
"5339","ILMN_2370535",-0.663769008940008,0.10429904560396,-6.32827837279239,1.51729469262434e-09,5.41263939783535e-08,11.3244790461825,"GAS2L1","growth arrest specific 2 like 1"
"4697","ILMN_2147517",-0.428826428025811,-0.0289848693366337,-6.32766334260728,1.52236526286705e-09,5.42662896079046e-08,11.3212481204256,"CD58","CD58 molecule"
"2214","ILMN_1734833",-0.493544366471574,0.0218829591089109,-6.32431909878997,1.5502291265515e-09,5.52178520936303e-08,11.3036835571812,"NBN","nibrin"
"2938","ILMN_1763887",0.574382823498082,-0.0216517224158416,6.32347700567849,1.55732388030976e-09,5.54287597520048e-08,11.2992617160297,"SFI1","SFI1 centrin binding protein"
"639","ILMN_1671928",-0.889619706974539,0.0120023387227723,-6.32134472517259,1.57543148305143e-09,5.60310273915677e-08,11.2880668518813,"PROS1","protein S"
"1842","ILMN_1718924",-0.299218259778863,-0.0122681841633663,-6.32102198130009,1.57819021341985e-09,5.60869089315524e-08,11.2863726080525,"ETFA","electron transfer flavoprotein subunit alpha"
"1449","ILMN_1703316",-0.429454573497733,0.00170742172277228,-6.31817594405024,1.60272356717683e-09,5.6787874569639e-08,11.2714348501407,"INAFM1","InaF motif containing 1"
"1611","ILMN_1709326",0.63714467648134,0.0466474229554455,6.31830098060374,1.60163791048265e-09,5.6787874569639e-08,11.2720910242121,NA,NA
"1906","ILMN_1721138",0.354449674360307,-0.0138193918811881,6.31841014095463,1.60069069253016e-09,5.6787874569639e-08,11.2726638893548,"GRPEL2","GrpE like 2, mitochondrial"
"3154","ILMN_1772697",-1.15972130977154,0.114558793405941,-6.31844137586849,1.600419758765e-09,5.6787874569639e-08,11.2728278090079,"KREMEN1","kringle containing transmembrane protein 1"
"5251","ILMN_2356654",-0.437578359243112,0.00986682871287129,-6.31684363102408,1.61433660886582e-09,5.7156471044484e-08,11.2644436020166,"LGALS8","galectin 8"
"2059","ILMN_1728305",0.235690727521451,-0.00388255454950495,6.31369143006172,1.64214249270489e-09,5.80974023018313e-08,11.2479065226448,"PUM2","pumilio RNA binding family member 2"
"1329","ILMN_1698209",-0.348397940865714,-0.00920480816336634,-6.31336483428975,1.645050162719e-09,5.81567097570219e-08,11.2461934526008,"AGPS","alkylglycerone phosphate synthase"
"2562","ILMN_1748831",0.64342448409871,-0.0665918658514851,6.31294359273771,1.64880792383379e-09,5.82459589009678e-08,11.2439840315489,"PPP1R13B","protein phosphatase 1 regulatory subunit 13B"
"3616","ILMN_1792660",0.608547331707709,0.0671771898811881,6.31196118879272,1.65760440250404e-09,5.85129398614861e-08,11.2388316864464,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2"
"5543","ILMN_2404065",-0.599709735829788,-0.0532529715643564,-6.31111030098683,1.66526049447606e-09,5.8739296799551e-08,11.2343695302248,"APP","amyloid beta precursor protein"
"6177","ILMN_3289346",0.700704533677015,0.0117164134009901,6.31065982233438,1.66932783809823e-09,5.88388232247892e-08,11.2320073305818,NA,NA
"855","ILMN_1679620",-0.765938508024068,0.00795337005940594,-6.30990634114935,1.67615277735014e-09,5.9035325747222e-08,11.2280565131956,"NAIP","NLR family apoptosis inhibitory protein"
"3137","ILMN_1771824",0.543946992260203,-0.00177867469306931,6.30917566937902,1.68279726496188e-09,5.92251845167023e-08,11.224225597923,"DNAJC30","DnaJ heat shock protein family (Hsp40) member C30"
"2556","ILMN_1748651",-0.36043383521172,0.026780030519802,-6.30680135912096,1.70456744877818e-09,5.99467052667479e-08,11.2117791378911,"PSMB3","proteasome 20S subunit beta 3"
"5051","ILMN_2305721",0.481740711912104,-0.0376925118762376,6.30455238963139,1.72544317992784e-09,6.06357193684314e-08,11.1999926362631,"POMT1","protein O-mannosyltransferase 1"
"1658","ILMN_1711089",0.456871842068016,-0.0531684062425743,6.30412512453069,1.72943747397043e-09,6.07277757241317e-08,11.1977537254431,"DNAJC21","DnaJ heat shock protein family (Hsp40) member C21"
"3434","ILMN_1784523",-0.265159644490757,0.00688770758910891,-6.30399729562262,1.73063424709791e-09,6.07277757241317e-08,11.197083909325,"ATP6V1G1","ATPase H+ transporting V1 subunit G1"
"4191","ILMN_1822307",0.596004949236136,0.00441263552475248,6.30023130619337,1.76625961452511e-09,6.1931854382803e-08,11.1773544414516,NA,NA
"1149","ILMN_1691418",0.603220775681549,-0.0240010625792079,6.29767082588658,1.79089116100331e-09,6.27489469030766e-08,11.163944990335,"CDRT4","CMT1A duplicated region transcript 4"
"1150","ILMN_1691418",0.603220775681549,-0.0240010625792079,6.29767082588658,1.79089116100331e-09,6.27489469030766e-08,11.163944990335,"TVP23C-CDRT4","TVP23C-CDRT4 readthrough"
"308","ILMN_1660754",0.497704524332753,-0.0681745514009901,6.29725011844463,1.79497043995525e-09,6.28452548921617e-08,11.1617420609538,"MIR17HG","miR-17-92a-1 cluster host gene"
"4235","ILMN_1843949",0.290512593161842,-0.00790996628217822,6.29702820696554,1.79712581839131e-09,6.28741107618072e-08,11.1605801168615,NA,NA
"1811","ILMN_1716816",-0.232982450016045,-0.000123252534653464,-6.29501366458575,1.8168091899808e-09,6.35157030732666e-08,11.1500330925707,"TMEM87A","transmembrane protein 87A"
"454","ILMN_1665797",0.288668974642135,-0.0148545306188119,6.29279645901504,1.83871732151236e-09,6.42340664292533e-08,11.1384276634593,"CSE1L","chromosome segregation 1 like"
"3136","ILMN_1771815",-0.306232603348448,-0.00921091110396039,-6.29193572461623,1.84729188843724e-09,6.44859151387873e-08,11.13392309833,"RTF2","replication termination factor 2"
"2962","ILMN_1765109",0.610795154220788,-0.00434990451980198,6.28912569307879,1.87555927736077e-09,6.54065607767401e-08,11.1192199766716,"TNFRSF25","TNF receptor superfamily member 25"
"5561","ILMN_2407669",-0.732218319276596,-0.0402256242178218,-6.28890279686374,1.87781957640659e-09,6.54065607767401e-08,11.1180538908943,"PEAR1","platelet endothelial aggregation receptor 1"
"5605","ILMN_2415748",-0.397719363137775,-0.0209492503217822,-6.28897910314987,1.87704548491064e-09,6.54065607767401e-08,11.1184530855425,"WSB1","WD repeat and SOCS box containing 1"
"625","ILMN_1671486",-0.816251228201954,-0.0506311771287129,-6.28851538303812,1.88175454361179e-09,6.54953197121066e-08,11.1160271943903,"HOMER2","homer scaffold protein 2"
"3289","ILMN_1778977",-0.373266215523544,-0.0141222397574257,-6.28403616807354,1.92784178355013e-09,6.70499965234583e-08,11.0926009745451,"TYROBP","transmembrane immune signaling adaptor TYROBP"
"4285","ILMN_1872404",0.561913289298571,-0.0343747975247525,6.2827811372675,1.94095242160169e-09,6.74067086946097e-08,11.0860392028425,"CCDC50","coiled-coil domain containing 50"
"4555","ILMN_2097793",0.334402071341821,0.0129508802772277,6.28289847932069,1.93972291310908e-09,6.74067086946097e-08,11.0866526736437,"ZBTB4","zinc finger and BTB domain containing 4"
"2619","ILMN_1751234",-0.303747377775724,-0.0101827512079208,-6.28148674557104,1.95456589113492e-09,6.78296117591429e-08,11.0792725636272,"C1GALT1C1","C1GALT1 specific chaperone 1"
"4146","ILMN_1814629",0.563003670853506,0.0773991852376238,6.28071392477891,1.96273848290971e-09,6.80632168034569e-08,11.0752329679524,"ZC3H12B","zinc finger CCCH-type containing 12B"
"4926","ILMN_2232478",-0.454596882027555,-0.0502459195693069,-6.27841876930584,1.98720796761438e-09,6.88612028748312e-08,11.0632379847558,"APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"2898","ILMN_1762594",-0.778624400760726,0.0353665048861386,-6.27681716563014,2.00446032283508e-09,6.94081125423926e-08,11.0548694071332,"NOD2","nucleotide binding oligomerization domain containing 2"
"4336","ILMN_1898124",0.320618745152773,-0.000204489678217822,6.27624074141912,2.01070541922571e-09,6.95733535937359e-08,11.0518578718682,"SNHG15","small nucleolar RNA host gene 15"
"5092","ILMN_2319910",0.485237215946983,0.0369569903168317,6.27603402842816,2.01294963745628e-09,6.96000178087099e-08,11.050777942824,"DGKA","diacylglycerol kinase alpha"
"5486","ILMN_2395926",-0.433552244132194,-0.0174613610247525,-6.27511784334577,2.02292599665039e-09,6.98937949874136e-08,11.0459918133889,"MANBAL","mannosidase beta like"
"3326","ILMN_1780546",-0.837601206239275,-0.0109661058960396,-6.27430255022432,2.03184452746156e-09,7.0143743592813e-08,11.0417331378634,"OSM","oncostatin M"
"4005","ILMN_1808305",-0.299737490335543,-0.039582469470297,-6.27418528521841,2.03313046470667e-09,7.0143743592813e-08,11.041120636001,"RTCA","RNA 3'-terminal phosphate cyclase"
"494","ILMN_1667260",-0.369405644299965,-0.0203530928712871,-6.27379323979739,2.03743546628e-09,7.02409594947961e-08,11.0390729494975,"MAPK3","mitogen-activated protein kinase 3"
"4334","ILMN_1897187",0.533036112793165,0.0098690263019802,6.27065170460045,2.07225680920455e-09,7.13893226517434e-08,11.0226675651102,NA,NA
"2950","ILMN_1764694",0.72832307560028,-0.0121390486287129,6.26864249910529,2.09483267441271e-09,7.21144621320602e-08,11.012178220212,"ZFP14","ZFP14 zinc finger protein"
"2624","ILMN_1751393",-0.68214137186711,0.0445470713019802,-6.26812653538925,2.10066898935e-09,7.22627072367006e-08,11.0094849242758,"ZNF684","zinc finger protein 684"
"3245","ILMN_1776777",-0.355795290552843,0.0143925036237624,-6.2672056659466,2.11112506292782e-09,7.2569539917863e-08,11.0046784199198,"ADAR","adenosine deaminase RNA specific"
